blobs,totalWhitePixels,distanceQ1,areaQ1,perimeterQ1,verticalDiagQ1,horizontalDiagQ1,solidity1,distanceQ2,areaQ2,perimeterQ2,verticalDiagQ2,horizontalDiagQ2,solidity2,distanceQ3,areaQ3,perimeterQ3,verticalDiagQ3,horizontalDiagQ3,solidity3,distanceQ4,areaQ4,perimeterQ4,verticalDiagQ4,horizontalDiagQ4,solidity4,diagnostic
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.598206241955516,8.5,11.41421353816986,3.0,3.605551275463989,1.0,1.0
3.0,187.0,46.010868281309364,8.5,11.41421353816986,3.0,3.605551275463989,1.0,41.72529209005013,96.0,36.62741661071777,11.180339887498949,12.165525060596439,0.9846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,43.86342439892262,30.0,23.313708305358887,8.06225774829855,7.0,0.9230769230769231,1.0
4.0,306.0,42.42640687119285,122.0,42.28427064418793,13.0,14.560219778561036,0.9644268774703557,44.553338819890925,45.5,27.899494767189026,8.54400374531753,10.0,0.9191919191919192,44.598206241955516,25.0,19.656854152679443,7.0710678118654755,7.211102550927978,1.0,43.86342439892262,36.0,26.142135500907898,8.94427190999916,8.06225774829855,0.8888888888888888,1.0
4.0,334.0,43.86342439892262,72.0,33.31370806694031,8.54400374531753,11.40175425099138,0.9664429530201343,45.27692569068709,29.5,23.071067690849304,7.810249675906654,9.219544457292887,0.9076923076923077,45.45327270945405,8.5,11.41421353816986,3.1622776601683795,4.242640687119285,1.0,38.897300677553446,139.0,47.11269783973694,15.132745950421556,15.811388300841896,0.9488054607508533,1.0
2.0,84.0,46.010868281309364,25.5,19.071067690849304,5.385164807134504,6.082762530298219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,29.5,21.071067571640015,6.708203932499369,8.48528137423857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,233.0,45.27692569068709,49.0,28.142135500907898,8.602325267042627,10.04987562112089,0.98,43.840620433565945,57.5,28.727921724319458,9.055385138137417,9.433981132056603,0.9913793103448276,45.27692569068709,18.0,16.82842707633972,5.0990195135927845,5.656854249492381,0.972972972972973,43.86342439892262,35.0,24.485281109809875,7.615773105863909,7.0,0.9210526315789473,1.0
4.0,204.0,46.66904755831214,29.5,25.071067690849304,8.06225774829855,7.0,0.8428571428571429,44.553338819890925,48.5,28.727921724319458,8.94427190999916,10.295630140987,0.8899082568807339,44.553338819890925,49.0,30.142135500907898,9.848857801796104,10.816653826391969,0.875,43.93176527297759,13.5,14.242640614509583,4.123105625617661,4.123105625617661,1.0,1.0
2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,44.598206241955516,15.0,14.828427076339722,4.0,5.0,1.0,45.254833995939045,9.0,12.828427076339722,3.605551275463989,5.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,243.0,45.967379738244816,26.0,21.656854152679443,5.830951894845301,7.0,0.9285714285714286,44.553338819890925,43.0,26.485281109809875,7.615773105863909,9.433981132056603,0.9247311827956989,43.86342439892262,45.0,26.485281109809875,8.54400374531753,9.899494936611665,0.9574468085106383,43.139309220245984,46.5,26.727921724319458,7.615773105863909,9.0,0.96875,1.0
2.0,79.0,46.66904755831214,18.5,17.071067571640015,5.385164807134504,5.0,1.0,44.553338819890925,32.5,25.071067690849304,8.06225774829855,9.899494936611665,0.8904109589041096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,143.0,43.840620433565945,82.5,36.3847758769989,11.0,11.40175425099138,0.9217877094972067,44.553338819890925,30.5,21.899494767189026,7.280109889280518,7.810249675906654,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,189.0,42.42640687119285,8.0,10.828427076339722,3.1622776601683795,4.242640687119285,1.0,45.254833995939045,49.5,27.899494767189026,9.055385138137417,9.899494936611665,0.9705882352941176,45.27692569068709,34.5,25.071067690849304,7.211102550927978,9.433981132056603,0.8961038961038961,43.18564576337837,27.5,20.242640614509583,5.0990195135927845,6.708203932499369,1.0,1.0
3.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,45.967379738244816,27.0,22.485281109809875,7.211102550927978,8.602325267042627,0.8852459016393442,46.09772228646444,11.0,12.828427076339722,4.0,4.242640687119285,1.0,43.86342439892262,18.0,16.82842707633972,5.0,5.0,1.0,1.0
4.0,416.0,45.967379738244816,26.0,23.656854152679443,8.06225774829855,6.0,0.8387096774193549,38.897300677553446,171.0,54.76955223083496,17.029386365926403,18.0,0.8952879581151832,44.598206241955516,51.0,29.313708305358887,9.219544457292887,9.433981132056603,0.9107142857142857,42.44997055358225,70.5,38.38477563858032,9.219544457292887,13.0,0.8650306748466258,1.0
4.0,501.0,43.139309220245984,80.5,37.55634891986847,10.44030650891055,11.40175425099138,0.92,41.773197148410844,103.5,43.21320343017578,11.045361017187261,15.033296378372908,0.8884120171673819,44.553338819890925,65.0,32.97056257724762,10.04987562112089,11.661903789690601,0.9219858156028369,40.311288741492746,123.5,44.870057106018066,14.035668847618199,14.317821063276353,0.9320754716981132,1.0
3.0,319.0,44.598206241955516,69.0,40.14213538169861,11.180339887498949,12.529964086141668,0.8070175438596491,45.254833995939045,38.5,25.899494647979736,8.246211251235321,9.899494936611665,0.927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,40.311288741492746,98.5,42.3847758769989,11.40175425099138,14.866068747318506,0.8995433789954338,1.0
3.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,40.311288741492746,120.5,59.69848442077637,17.029386365926403,15.033296378372908,0.7280966767371602,43.86342439892262,58.0,31.313708305358887,9.219544457292887,10.816653826391969,0.90625,43.139309220245984,58.0,36.14213538169861,9.219544457292887,10.44030650891055,0.8285714285714286,1.0
4.0,322.0,45.967379738244816,25.0,23.313708186149597,8.602325267042627,7.280109889280518,0.8928571428571429,44.598206241955516,49.0,31.313708305358887,9.486832980505138,10.295630140987,0.8166666666666667,45.27692569068709,26.0,21.656854152679443,6.708203932499369,8.48528137423857,0.896551724137931,38.897300677553446,142.0,49.112698435783386,15.132745950421556,16.278820596099706,0.9281045751633987,1.0
2.0,102.0,45.967379738244816,34.5,23.899494767189026,8.06225774829855,7.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.598206241955516,19.0,21.656854152679443,6.324555320336759,6.324555320336759,0.7916666666666666,1.0
4.0,527.0,43.139309220245984,115.0,42.627416253089905,13.152946437965905,13.601470508735444,0.9426229508196722,41.773197148410844,87.5,46.870057344436646,14.422205101855956,16.1245154965971,0.7954545454545454,41.036569057366385,107.5,40.041629910469055,12.041594578792296,13.152946437965905,0.9598214285714286,40.311288741492746,100.0,38.62741661071777,12.041594578792296,12.36931687685298,0.9615384615384616,1.0
3.0,150.0,46.09772228646444,15.0,15.656854152679443,5.385164807134504,4.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,44.598206241955516,47.0,30.485281229019165,9.055385138137417,10.63014581273465,0.8392857142857143,43.840620433565945,36.0,27.313708186149597,9.433981132056603,8.06225774829855,0.8571428571428571,0.0
4.0,266.0,45.967379738244816,33.0,22.485281109809875,7.280109889280518,6.0,0.9705882352941176,43.139309220245984,77.5,38.3847758769989,10.198039027185569,12.36931687685298,0.8516483516483516,45.34313619501854,22.5,20.242640614509583,6.708203932499369,7.810249675906654,0.9183673469387755,43.840620433565945,39.5,27.899494647979736,8.94427190999916,8.0,0.8681318681318682,0.0
4.0,431.0,45.27692569068709,41.5,27.071067690849304,8.06225774829855,8.246211251235321,0.9222222222222223,41.72529209005013,110.0,47.455844044685364,11.045361017187261,17.0,0.8494208494208494,44.553338819890925,67.0,34.97056233882904,10.44030650891055,10.770329614269007,0.881578947368421,41.036569057366385,106.0,40.627416253089905,11.045361017187261,14.560219778561036,0.954954954954955,0.0
3.0,421.0,45.254833995939045,62.0,32.14213526248932,9.486832980505138,10.198039027185569,0.9117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,40.311288741492746,138.5,47.698484897613525,16.1245154965971,14.035668847618199,0.9358108108108109,38.897300677553446,140.0,47.94112527370453,15.033296378372908,16.278820596099706,0.9271523178807947,1.0
3.0,304.0,44.553338819890925,51.5,30.727921843528748,10.198039027185569,10.0,0.8956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,62.5,35.21320307254791,11.045361017187261,10.770329614269007,0.8561643835616438,40.311288741492746,126.5,42.87005698680878,14.0,13.601470508735444,0.9656488549618321,1.0
4.0,491.0,44.553338819890925,72.5,38.38477611541748,13.0,9.0,0.8682634730538922,38.897300677553446,170.5,55.35533928871155,18.027756377319946,17.0,0.8788659793814433,41.72529209005013,98.5,38.38477611541748,13.038404810405298,10.770329614269007,0.9704433497536946,43.139309220245984,46.5,28.727921843528748,8.94427190999916,9.055385138137417,0.8942307692307693,1.0
4.0,277.0,45.967379738244816,42.0,25.313708305358887,8.06225774829855,8.0,0.9882352941176471,43.93176527297759,65.0,32.14213526248932,8.246211251235321,11.40175425099138,0.9285714285714286,45.254833995939045,36.0,25.313708066940308,8.602325267042627,10.0,0.9113924050632911,43.139309220245984,51.5,31.899494647979736,8.06225774829855,9.486832980505138,0.8803418803418803,1.0
3.0,154.0,45.967379738244816,42.0,25.313708186149597,7.615773105863909,8.06225774829855,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,45.254833995939045,37.0,26.485281229019165,8.06225774829855,9.433981132056603,0.8809523809523809,44.553338819890925,34.0,24.485281229019165,7.280109889280518,7.280109889280518,0.9444444444444444,1.0
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,43.86342439892262,31.0,22.485281229019165,6.708203932499369,8.06225774829855,0.9253731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,550.0,44.553338819890925,66.0,34.14213538169861,9.219544457292887,11.045361017187261,0.8859060402684564,43.18564576337837,88.5,36.3847758769989,10.0,12.36931687685298,0.9567567567567568,40.311288741492746,144.0,47.94112467765808,16.0312195418814,15.033296378372908,0.9320388349514563,38.897300677553446,143.0,47.94112539291382,15.132745950421556,16.278820596099706,0.9438943894389439,1.0
4.0,366.0,43.840620433565945,53.0,35.31370830535889,11.180339887498949,12.806248474865697,0.8217054263565892,45.27692569068709,46.5,29.899494767189026,9.433981132056603,10.816653826391969,0.8611111111111112,44.553338819890925,55.0,30.142135500907898,9.848857801796104,10.295630140987,0.9243697478991597,40.311288741492746,107.5,40.04163038730621,13.0,12.36931687685298,0.9598214285714286,1.0
4.0,460.0,44.553338819890925,72.0,34.14213526248932,10.04987562112089,10.770329614269007,0.9171974522292994,38.897300677553446,171.0,56.76955270767212,18.110770276274835,18.0,0.8465346534653465,42.44997055358225,89.5,36.38477575778961,11.180339887498949,11.40175425099138,0.9521276595744681,43.86342439892262,33.0,25.313708305358887,8.54400374531753,7.0710678118654755,0.868421052631579,1.0
4.0,441.0,44.553338819890925,74.5,36.38477599620819,10.198039027185569,11.40175425099138,0.8869047619047619,43.86342439892262,56.5,30.727921843528748,9.486832980505138,10.295630140987,0.904,41.036569057366385,129.5,44.870057225227356,15.132745950421556,13.038404810405298,0.955719557195572,41.012193308819754,88.5,38.38477611541748,10.04987562112089,13.341664064126334,0.9267015706806283,1.0
4.0,360.0,44.553338819890925,73.0,34.14213526248932,9.219544457292887,11.40175425099138,0.9299363057324841,43.86342439892262,39.0,26.485281229019165,8.06225774829855,9.433981132056603,0.896551724137931,43.86342439892262,65.5,34.72792172431946,10.04987562112089,11.180339887498949,0.8506493506493507,43.139309220245984,39.0,26.485281229019165,8.06225774829855,8.06225774829855,0.9285714285714286,1.0
4.0,414.0,43.840620433565945,81.0,34.97056221961975,11.045361017187261,10.44030650891055,0.9529411764705882,44.553338819890925,50.0,27.313708305358887,9.0,9.219544457292887,0.9803921568627451,41.773197148410844,89.0,38.14213538169861,13.152946437965905,10.295630140987,0.9518716577540107,41.72529209005013,82.0,35.79898941516876,10.198039027185569,12.36931687685298,0.9371428571428572,1.0
2.0,78.0,45.967379738244816,18.5,17.41421353816986,5.385164807134504,5.656854249492381,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.86342439892262,16.5,18.242640614509583,5.830951894845301,5.0990195135927845,0.8461538461538461,1.0
4.0,262.0,45.967379738244816,29.5,23.071067690849304,8.06225774829855,5.0990195135927845,0.9076923076923077,42.44997055358225,93.5,37.2132031917572,11.0,12.36931687685298,0.958974358974359,44.553338819890925,22.5,18.242640614509583,5.0990195135927845,5.830951894845301,1.0,43.139309220245984,40.0,25.313708186149597,8.06225774829855,8.0,0.963855421686747,1.0
4.0,345.0,41.72529209005013,128.5,46.870057225227356,15.297058540778355,15.231546211727817,0.927797833935018,43.840620433565945,51.0,29.313708305358887,9.219544457292887,10.0,0.9272727272727272,45.34313619501854,32.0,22.485281109809875,7.280109889280518,8.48528137423857,0.9552238805970149,43.139309220245984,49.5,31.55634891986847,8.54400374531753,10.04987562112089,0.868421052631579,1.0
3.0,167.0,46.66904755831214,31.0,25.313708305358887,8.602325267042627,8.54400374531753,0.8985507246376812,44.553338819890925,43.5,25.899494767189026,8.06225774829855,10.0,0.9775280898876404,0.0,0.0,0.0,0.0,0.0,0.0,43.86342439892262,26.0,19.656854152679443,5.0,6.082762530298219,0.9811320754716981,0.0
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27692569068709,16.0,16.82842707633972,5.0990195135927845,6.4031242374328485,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,249.0,42.44997055358225,109.0,46.28427076339722,12.0,16.278820596099706,0.8549019607843137,43.840620433565945,51.5,26.727921724319458,8.0,8.94427190999916,0.9809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,43.93176527297759,14.0,14.828427076339722,4.0,4.47213595499958,1.0,0.0
4.0,156.0,46.66904755831214,31.0,25.313708305358887,8.94427190999916,7.280109889280518,0.8985507246376812,45.27692569068709,43.0,26.14213526248932,8.94427190999916,10.0,0.9555555555555556,46.010868281309364,16.0,16.82842707633972,5.385164807134504,6.4031242374328485,0.9142857142857143,43.840620433565945,16.5,16.242640614509583,4.123105625617661,5.0,0.9705882352941176,0.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.967379738244816,10.0,12.828427076339722,4.123105625617661,5.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,227.0,43.139309220245984,91.5,38.38477599620819,11.0,12.36931687685298,0.9289340101522843,45.27692569068709,21.5,19.071067690849304,6.324555320336759,7.0710678118654755,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,42.44997055358225,36.0,29.656854152679443,8.06225774829855,10.816653826391969,0.7659574468085106,0.0
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,45.967379738244816,8.0,10.828427076339722,3.1622776601683795,4.242640687119285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18564576337837,81.5,35.5563485622406,10.198039027185569,11.704699910719626,0.9314285714285714,0.0,0.0,0.0,0.0,0.0,0.0,43.86342439892262,26.0,20.485281109809875,5.0990195135927845,7.0710678118654755,0.9629629629629629,1.0
4.0,309.0,42.42640687119285,114.5,44.041630148887634,14.035668847618199,13.601470508735444,0.916,44.553338819890925,40.5,25.899494647979736,8.54400374531753,9.219544457292887,0.9310344827586207,45.27692569068709,28.5,21.071067690849304,6.082762530298219,7.810249675906654,0.95,43.840620433565945,54.0,30.97056257724762,9.486832980505138,10.0,0.9,1.0
2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69047011971501,13.0,15.656854152679443,5.0,6.4031242374328485,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,45.34313619501854,12.0,14.828427076339722,4.47213595499958,4.123105625617661,0.8888888888888888,1.0
3.0,123.0,46.010868281309364,21.0,18.485280990600586,6.708203932499369,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,30.5,22.242640614509583,5.385164807134504,8.06225774829855,0.9682539682539683,43.840620433565945,25.5,21.899494647979736,7.810249675906654,7.0710678118654755,0.9272727272727272,1.0
4.0,308.0,42.42640687119285,108.5,38.870057582855225,12.0,13.341664064126334,0.9908675799086758,44.553338819890925,46.0,26.14213538169861,9.219544457292887,9.219544457292887,0.9787234042553191,44.553338819890925,37.5,23.899494647979736,8.06225774829855,8.48528137423857,0.974025974025974,43.139309220245984,54.5,32.38477599620819,9.486832980505138,10.198039027185569,0.8650793650793651,1.0
2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,45.254833995939045,25.5,21.071067690849304,6.708203932499369,7.810249675906654,0.9107142857142857,45.27692569068709,37.5,24.72792160511017,8.06225774829855,9.433981132056603,0.9493670886075949,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,111.0,45.34313619501854,13.0,14.828427076339722,5.0990195135927845,3.605551275463989,0.9629629629629629,44.598206241955516,14.0,13.656854152679443,4.0,4.47213595499958,1.0,45.254833995939045,27.0,21.656854152679443,6.708203932499369,7.810249675906654,0.9,43.86342439892262,16.5,16.242640614509583,4.47213595499958,5.0990195135927845,0.9705882352941176,1.0
4.0,247.0,45.27692569068709,28.0,23.656854152679443,8.246211251235321,7.211102550927978,0.9333333333333333,44.598206241955516,49.5,29.55634880065918,8.54400374531753,10.44030650891055,0.8761061946902655,44.553338819890925,34.0,23.313708186149597,7.280109889280518,8.602325267042627,0.9577464788732394,43.139309220245984,63.5,30.727921724319458,10.44030650891055,8.54400374531753,0.9769230769230769,1.0
1.0,23.0,46.69047011971501,13.0,14.828427076339722,4.47213595499958,4.123105625617661,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,172.0,46.69047011971501,18.0,17.656854033470154,5.830951894845301,5.0990195135927845,0.9473684210526315,42.44997055358225,88.5,36.3847758769989,11.045361017187261,11.40175425099138,0.946524064171123,0.0,0.0,0.0,0.0,0.0,0.0,43.840620433565945,16.0,15.656854152679443,4.123105625617661,5.0990195135927845,0.9696969696969697,1.0
4.0,277.0,42.42640687119285,111.0,40.62741684913635,12.041594578792296,13.92838827718412,0.961038961038961,44.553338819890925,46.5,26.72792160511017,8.246211251235321,9.433981132056603,0.9393939393939394,44.598206241955516,26.0,19.656854152679443,6.082762530298219,7.0710678118654755,0.9811320754716981,43.840620433565945,31.0,23.313708305358887,7.615773105863909,7.0710678118654755,0.9538461538461539,1.0
2.0,165.0,44.553338819890925,66.0,32.14213538169861,10.198039027185569,9.0,0.9428571428571428,44.553338819890925,62.0,32.14213538169861,10.198039027185569,10.816653826391969,0.9185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,192.0,45.254833995939045,42.5,25.899494767189026,8.94427190999916,7.0710678118654755,0.9550561797752809,45.34313619501854,28.0,20.82842707633972,5.0,7.810249675906654,1.0,44.68780594300866,21.5,18.242640614509583,5.0,6.4031242374328485,0.9555555555555556,43.840620433565945,32.5,25.071067690849304,7.615773105863909,7.0,0.8904109589041096,0.0
3.0,199.0,43.840620433565945,57.0,36.14213526248932,9.219544457292887,10.198039027185569,0.7972027972027972,43.139309220245984,29.0,23.656854152679443,8.06225774829855,5.0990195135927845,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,43.86342439892262,51.5,27.899494767189026,9.055385138137417,7.615773105863909,0.9903846153846154,0.0
4.0,375.0,44.598206241955516,82.0,37.79898965358734,9.848857801796104,13.341664064126334,0.9425287356321839,45.254833995939045,39.0,25.313708186149597,8.246211251235321,9.219544457292887,0.9285714285714286,44.598206241955516,30.0,25.313708186149597,8.54400374531753,9.219544457292887,0.8,38.897300677553446,140.5,48.52691185474396,15.033296378372908,16.278820596099706,0.9304635761589404,1.0
4.0,173.0,46.010868281309364,33.0,24.485281109809875,6.708203932499369,8.06225774829855,0.9295774647887324,46.010868281309364,10.0,12.828427076339722,3.1622776601683795,5.0,0.9523809523809523,44.553338819890925,42.0,25.313708305358887,8.54400374531753,9.219544457292887,0.9655172413793104,43.93176527297759,14.5,15.41421353816986,3.0,5.385164807134504,1.0,1.0
4.0,254.0,44.553338819890925,69.0,33.79898953437805,11.180339887498949,10.0,0.9324324324324325,43.86342439892262,48.0,26.14213538169861,8.06225774829855,8.94427190999916,0.9795918367346939,44.553338819890925,28.0,21.656854152679443,5.0990195135927845,7.280109889280518,0.9333333333333333,44.553338819890925,24.0,20.485281109809875,6.324555320336759,6.0,0.9056603773584906,1.0
4.0,210.0,44.598206241955516,24.0,18.82842707633972,5.0990195135927845,5.830951894845301,1.0,43.840620433565945,63.0,32.97056233882904,11.045361017187261,9.848857801796104,0.9,44.553338819890925,32.5,23.899494647979736,7.615773105863909,8.602325267042627,0.8904109589041096,42.44997055358225,23.0,19.656854033470154,5.0990195135927845,6.324555320336759,0.9583333333333334,0.0
4.0,234.0,45.967379738244816,34.5,24.727921843528748,7.615773105863909,8.06225774829855,0.92,43.86342439892262,53.0,30.14213514328003,9.486832980505138,9.848857801796104,0.8760330578512396,44.598206241955516,19.5,17.41421353816986,4.123105625617661,6.4031242374328485,1.0,43.86342439892262,22.5,19.071067571640015,5.830951894845301,6.0,0.9782608695652174,0.0
4.0,328.0,45.34313619501854,11.5,13.41421353816986,4.0,4.242640687119285,1.0,41.72529209005013,90.0,38.62741661071777,10.0,13.0,0.9375,44.598206241955516,28.5,23.899494767189026,7.615773105863909,9.219544457292887,0.8507462686567164,40.311288741492746,86.0,53.455843687057495,12.041594578792296,14.317821063276353,0.7136929460580913,0.0
4.0,569.0,43.139309220245984,78.0,34.97056233882904,12.041594578792296,9.219544457292887,0.9397590361445783,39.59797974644666,134.5,49.21320295333862,16.492422502470642,13.152946437965905,0.8819672131147541,40.36087214122113,132.5,45.698484659194946,15.132745950421556,14.035668847618199,0.9566787003610109,40.311288741492746,114.5,40.870057106018066,13.038404810405298,13.341664064126334,0.9621848739495799,1.0
4.0,263.0,44.553338819890925,54.5,28.727921724319458,9.055385138137417,8.06225774829855,0.9478260869565217,44.598206241955516,33.0,22.485281109809875,7.280109889280518,8.48528137423857,0.9705882352941176,42.44997055358225,95.5,37.21320295333862,12.0,11.40175425099138,0.9695431472081218,44.598206241955516,11.0,12.828427076339722,4.0,4.242640687119285,1.0,1.0
4.0,331.0,43.86342439892262,64.0,32.14213538169861,10.04987562112089,9.219544457292887,0.9343065693430657,43.139309220245984,57.5,31.55634891986847,10.04987562112089,9.055385138137417,0.905511811023622,42.44997055358225,70.0,32.14213514328003,10.0,10.295630140987,0.958904109589041,43.139309220245984,52.5,29.55634868144989,9.219544457292887,9.055385138137417,0.9051724137931034,1.0
4.0,298.0,43.840620433565945,31.5,23.071067690849304,7.280109889280518,6.708203932499369,0.9130434782608695,42.44997055358225,80.0,34.97056233882904,11.0,10.44030650891055,0.9523809523809523,43.86342439892262,52.5,27.899494647979736,9.055385138137417,9.219544457292887,0.9722222222222222,43.139309220245984,56.0,32.1421355009079,9.486832980505138,10.04987562112089,0.8888888888888888,1.0
4.0,309.0,43.139309220245984,93.0,37.79898953437805,11.0,12.36931687685298,0.9538461538461539,44.553338819890925,21.5,19.071067690849304,6.324555320336759,6.4031242374328485,0.9148936170212766,43.86342439892262,71.5,35.55634880065918,11.045361017187261,10.770329614269007,0.8827160493827161,43.139309220245984,47.0,30.485281229019165,8.06225774829855,10.04987562112089,0.8703703703703703,1.0
4.0,277.0,45.254833995939045,25.5,21.071067690849304,6.324555320336759,6.0,0.8947368421052632,44.553338819890925,48.0,28.142135500907898,9.219544457292887,10.0,0.9411764705882353,43.18564576337837,63.0,34.97056221961975,11.045361017187261,8.06225774829855,0.8936170212765957,41.72529209005013,62.0,32.97056245803833,11.0,8.0,0.9253731343283582,1.0
4.0,350.0,45.254833995939045,54.5,29.899494647979736,9.219544457292887,8.246211251235321,0.9316239316239316,44.553338819890925,31.0,25.313708305358887,9.055385138137417,8.602325267042627,0.8857142857142857,43.139309220245984,72.5,40.041630148887634,10.04987562112089,12.165525060596439,0.8430232558139535,39.59797974644666,108.5,41.21320307254791,12.36931687685298,13.92838827718412,0.9559471365638766,1.0
3.0,281.0,44.553338819890925,46.5,35.899494647979736,10.198039027185569,10.816653826391969,0.6992481203007519,0.0,0.0,0.0,0.0,0.0,0.0,41.036569057366385,122.0,42.28427052497864,14.142135623730951,13.0,0.9682539682539683,42.42640687119285,51.0,27.313708305358887,8.246211251235321,8.246211251235321,0.9807692307692307,1.0
3.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,43.139309220245984,50.5,29.899494767189026,9.219544457292887,8.246211251235321,0.9099099099099099,44.598206241955516,30.0,22.82842707633972,7.0,7.810249675906654,0.9375,42.42640687119285,39.5,25.071067690849304,7.280109889280518,8.06225774829855,0.9518072289156626,1.0
4.0,563.0,42.42640687119285,111.0,41.455843687057495,13.038404810405298,13.341664064126334,0.9367088607594937,38.897300677553446,159.0,53.94112432003021,17.029386365926403,17.029386365926403,0.8784530386740331,43.139309220245984,79.5,35.2132031917572,11.045361017187261,11.40175425099138,0.9408284023668639,38.897300677553446,125.0,46.28427076339722,14.035668847618199,15.524174696260024,0.9124087591240876,1.0
4.0,346.0,44.553338819890925,64.5,36.38477599620819,12.041594578792296,9.219544457292887,0.8486842105263158,41.72529209005013,67.5,35.55634868144989,11.045361017187261,10.04987562112089,0.8653846153846154,43.86342439892262,61.5,34.72792184352875,10.0,9.848857801796104,0.8601398601398601,41.72529209005013,71.5,31.55634880065918,9.055385138137417,10.198039027185569,0.9862068965517241,1.0
3.0,215.0,43.840620433565945,77.0,33.79898965358734,11.045361017187261,10.0,0.9625,43.18564576337837,32.0,23.313708305358887,8.246211251235321,6.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,43.139309220245984,46.5,35.55634880065918,11.045361017187261,8.0,0.7322834645669292,1.0
4.0,549.0,42.42640687119285,106.5,38.870057344436646,13.0,12.36931687685298,0.9815668202764977,38.897300677553446,146.0,54.28427040576935,17.029386365926403,16.0312195418814,0.8538011695906432,43.139309220245984,71.0,32.97056245803833,10.04987562112089,10.770329614269007,0.9466666666666667,38.897300677553446,132.5,45.698484778404236,13.038404810405298,16.278820596099706,0.9464285714285714,1.0
4.0,267.0,45.254833995939045,29.0,24.485281229019165,7.280109889280518,7.0710678118654755,0.8529411764705882,42.44997055358225,42.5,33.899494767189026,10.04987562112089,7.0,0.7522123893805309,44.598206241955516,49.0,27.313708186149597,9.055385138137417,9.219544457292887,0.9607843137254902,42.44997055358225,72.0,33.79898965358734,10.198039027185569,11.045361017187261,0.9290322580645162,1.0
4.0,232.0,44.553338819890925,62.0,32.14213514328003,10.04987562112089,9.0,0.9117647058823529,43.840620433565945,48.0,31.313708186149597,9.219544457292887,9.848857801796104,0.8205128205128205,45.27692569068709,8.5,11.41421353816986,3.0,3.605551275463989,1.0,43.86342439892262,28.5,23.899494767189026,7.615773105863909,7.0710678118654755,0.8507462686567164,1.0
