,areaQ1,areaQ2,areaQ3,areaQ4,blobs,contourEdgesQ1,contourEdgesQ2,contourEdgesQ3,contourEdgesQ4,diagnostic,distanceQ1,distanceQ2,distanceQ3,distanceQ4,marker,perimeterQ1,perimeterQ2,perimeterQ3,perimeterQ4
1153,0.0,75.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.72529209005013,-1.0,-1.0,CFP10,0.0,33.455843567848206,0.0,0.0
1154,40.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,24.14213514328003,0.0,0.0,0.0
1155,19.5,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,P,43.840620433565945,44.553338819890925,-1.0,-1.0,ESAT6,17.071067690849304,8.828427076339722,0.0,0.0
1156,0.0,71.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,34.627416491508484,0.0,0.0
1157,36.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,24.14213526248932,0.0,0.0,0.0
1158,30.5,11.5,0.0,0.0,2.0,6.0,6.0,0.0,0.0,P,43.139309220245984,45.254833995939045,-1.0,-1.0,ESAT6,22.72792160511017,15.071067690849304,0.0,0.0
1159,0.0,73.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,35.21320295333862,0.0,0.0
1160,39.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,24.14213502407074,0.0,0.0,0.0
1161,33.0,13.5,0.0,0.0,2.0,4.0,5.0,0.0,0.0,P,43.840620433565945,45.254833995939045,-1.0,-1.0,ESAT6,26.14213526248932,15.071067690849304,0.0,0.0
1162,0.0,84.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,36.28427040576935,0.0,0.0
1163,43.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,24.97056233882904,0.0,0.0,0.0
1164,28.0,14.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,P,43.840620433565945,44.553338819890925,-1.0,-1.0,ESAT6,21.313708186149597,17.656854152679443,0.0,0.0
1165,0.0,75.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,34.04163038730621,0.0,0.0
1166,44.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,26.97056221961975,0.0,0.0,0.0
1167,0.0,8.0,30.0,57.0,3.0,0.0,7.0,5.0,4.0,P,-1.0,44.553338819890925,43.139309220245984,42.42640687119285,ESAT6,0.0,13.656854033470154,20.485281109809875,29.798989415168762
1168,44.0,36.5,99.0,63.0,4.0,5.0,4.0,4.0,5.0,P,36.76955262170047,41.012193308819754,38.948684188300895,40.311288741492746,CFP10,26.14213526248932,24.727921843528748,42.284271121025085,32.1421355009079
1169,0.0,30.5,33.0,110.0,3.0,0.0,6.0,6.0,4.0,P,-1.0,43.840620433565945,41.72529209005013,38.18376618407357,RV1681,0.0,25.55634880065918,23.313708305358887,46.28427076339722
1170,0.0,9.5,32.0,55.5,3.0,0.0,6.0,8.0,6.0,P,-1.0,44.553338819890925,43.139309220245984,41.72529209005013,ESAT6,0.0,13.071067571640015,21.313708305358887,28.384775757789612
1171,47.0,31.0,99.5,60.0,4.0,4.0,5.0,4.0,5.0,P,36.76955262170047,41.72529209005013,38.897300677553446,40.311288741492746,CFP10,28.14213526248932,21.313708186149597,43.698484659194946,30.97056221961975
1172,0.0,31.5,33.0,105.5,3.0,0.0,7.0,6.0,4.0,P,-1.0,43.840620433565945,41.72529209005013,38.897300677553446,RV1681,0.0,25.55634868144989,24.485281229019165,46.87005698680878
1173,0.0,10.0,31.0,58.0,3.0,0.0,5.0,6.0,6.0,P,-1.0,44.553338819890925,43.139309220245984,42.42640687119285,ESAT6,0.0,17.656854152679443,21.313708186149597,29.79898953437805
1174,46.5,32.0,102.0,59.0,4.0,5.0,6.0,4.0,4.0,P,36.76955262170047,41.036569057366385,38.897300677553446,40.311288741492746,CFP10,26.727921724319458,22.485281229019165,41.11269724369049,30.142135500907898
1175,0.0,30.0,33.0,109.0,3.0,0.0,6.0,7.0,5.0,P,-1.0,43.139309220245984,41.72529209005013,38.897300677553446,RV1681,0.0,25.313708305358887,24.485281229019165,49.11269760131836
1176,0.0,8.5,32.0,59.5,3.0,0.0,4.0,7.0,6.0,P,-1.0,45.254833995939045,43.139309220245984,42.42640687119285,ESAT6,0.0,15.071067571640015,21.313708305358887,30.384775638580322
1177,41.5,33.0,99.5,58.0,4.0,4.0,5.0,5.0,4.0,P,36.76955262170047,41.72529209005013,38.897300677553446,40.311288741492746,CFP10,25.899494767189026,23.313708305358887,42.041629672050476,30.142135500907898
1178,0.0,30.0,29.0,104.5,3.0,0.0,5.0,5.0,4.0,P,-1.0,43.840620433565945,41.72529209005013,38.18376618407357,RV1681,0.0,23.313708186149597,22.485281229019165,46.870057225227356
1179,0.0,7.0,33.5,60.5,3.0,0.0,6.0,6.0,6.0,P,-1.0,45.27692569068709,42.42640687119285,42.42640687119285,ESAT6,0.0,12.485280990600586,21.899494767189026,30.384775757789612
1180,40.5,33.0,96.0,57.0,4.0,5.0,6.0,4.0,5.0,P,36.76955262170047,41.012193308819754,38.897300677553446,40.311288741492746,CFP10,25.899494767189026,23.313708305358887,41.455843925476074,30.14213538169861
1181,0.0,31.0,29.5,103.5,3.0,0.0,5.0,5.0,4.0,P,-1.0,43.840620433565945,42.42640687119285,38.897300677553446,RV1681,0.0,25.313708305358887,21.899494647979736,46.87005686759949
1182,9.5,53.5,50.5,0.0,3.0,7.0,5.0,5.0,0.0,P,45.27692569068709,42.42640687119285,41.72529209005013,-1.0,ESAT6,17.071067690849304,31.55634880065918,28.384775757789612,0.0
1183,77.0,43.5,63.5,60.5,4.0,4.0,6.0,4.0,5.0,P,40.311288741492746,38.2099463490856,41.72529209005013,40.311288741492746,CFP10,36.627416491508484,34.72792172431946,30.041630268096924,31.55634903907776
1184,29.0,18.5,86.0,70.5,4.0,5.0,7.0,4.0,5.0,P,43.139309220245984,43.840620433565945,38.18376618407357,40.311288741492746,RV1681,21.313708305358887,17.071067690849304,42.62741672992706,32.3847758769989
1185,5.5,52.5,47.5,0.0,3.0,5.0,4.0,6.0,0.0,P,44.598206241955516,42.42640687119285,42.42640687119285,-1.0,ESAT6,9.41421353816986,28.384775638580322,27.55634880065918,0.0
1186,75.5,71.0,63.0,65.5,4.0,4.0,7.0,5.0,4.0,P,41.012193308819754,40.311288741492746,41.72529209005013,40.311288741492746,CFP10,39.21320307254791,69.11269772052765,32.62741661071777,32.38477563858032
1187,30.0,20.5,89.5,74.0,4.0,5.0,5.0,4.0,5.0,P,42.42640687119285,43.840620433565945,38.18376618407357,40.311288741492746,RV1681,21.656854152679443,18.242640614509583,42.870057344436646,34.627416253089905
1188,0.0,43.0,38.0,0.0,2.0,0.0,6.0,7.0,0.0,P,-1.0,42.42640687119285,42.42640687119285,-1.0,ESAT6,0.0,26.14213526248932,23.313708186149597,0.0
1189,69.0,76.5,53.0,63.0,4.0,4.0,4.0,5.0,6.0,P,40.311288741492746,41.72529209005013,41.72529209005013,40.311288741492746,CFP10,33.455843448638916,44.041630029678345,27.798989295959473,38.62741661071777
1190,24.0,18.5,86.0,69.0,4.0,6.0,5.0,4.0,4.0,P,43.139309220245984,43.840620433565945,38.897300677553446,40.311288741492746,RV1681,18.485281229019165,17.071067571640015,41.455843448638916,33.79898953437805
1191,0.0,43.0,38.0,0.0,2.0,0.0,6.0,7.0,0.0,P,-1.0,42.42640687119285,42.42640687119285,-1.0,ESAT6,0.0,26.14213526248932,23.313708186149597,0.0
1192,65.0,69.0,52.5,56.0,4.0,4.0,5.0,5.0,4.0,P,40.311288741492746,41.72529209005013,41.72529209005013,40.311288741492746,CFP10,34.627416491508484,42.62741661071777,27.213202953338623,30.97056245803833
1193,24.0,18.0,85.0,69.0,4.0,6.0,5.0,4.0,4.0,P,43.139309220245984,43.840620433565945,38.897300677553446,40.311288741492746,RV1681,18.485281229019165,16.485281109809875,41.455843567848206,33.79898953437805
1194,0.0,41.5,37.0,0.0,2.0,0.0,6.0,5.0,0.0,P,-1.0,42.42640687119285,41.72529209005013,-1.0,ESAT6,0.0,25.899494767189026,25.313708305358887,0.0
1195,66.5,73.5,55.0,60.0,4.0,5.0,4.0,4.0,5.0,P,41.012193308819754,41.72529209005013,41.72529209005013,41.012193308819754,CFP10,32.3847758769989,40.041630029678345,29.798989415168762,31.798989176750183
1196,24.0,20.0,88.5,70.5,4.0,5.0,5.0,4.0,5.0,P,43.139309220245984,43.840620433565945,38.897300677553446,40.311288741492746,RV1681,18.485281229019165,18.485281229019165,40.870057225227356,33.2132031917572
1197,19.5,15.5,87.5,65.0,4.0,5.0,6.0,4.0,5.0,P,43.139309220245984,43.840620433565945,38.897300677553446,40.311288741492746,ESAT6,17.071067690849304,15.071067690849304,40.04163038730621,30.97056245803833
1198,0.0,38.5,33.5,0.0,2.0,0.0,6.0,5.0,0.0,P,-1.0,42.42640687119285,41.72529209005013,-1.0,CFP10,0.0,24.727921843528748,23.899494767189026,0.0
1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1200,5.0,51.0,47.0,0.0,3.0,6.0,6.0,7.0,0.0,P,44.598206241955516,41.72529209005013,41.72529209005013,-1.0,ESAT6,8.828427076339722,28.14213538169861,27.313708305358887,0.0
1201,76.0,64.0,55.5,65.0,4.0,4.0,8.0,6.0,5.0,P,40.311288741492746,39.59797974644666,41.72529209005013,40.311288741492746,CFP10,41.455843806266785,61.11269748210907,31.55634880065918,32.97056221961975
1202,28.5,23.0,88.0,70.0,4.0,5.0,6.0,4.0,5.0,P,43.139309220245984,43.840620433565945,38.897300677553446,40.311288741492746,RV1681,21.071067690849304,18.485281229019165,42.62741661071777,33.79898941516876
1203,35.5,14.5,0.0,0.0,2.0,5.0,7.0,0.0,0.0,P,43.139309220245984,44.553338819890925,-1.0,-1.0,ESAT6,25.5563485622406,17.071067690849304,0.0,0.0
1204,0.0,75.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,34.627416372299194,0.0,0.0
1205,39.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,26.727921843528748,0.0,0.0,0.0
1206,19.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.840620433565945,-1.0,-1.0,-1.0,ESAT6,16.485281229019165,0.0,0.0,0.0
1207,0.0,68.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,33.455843567848206,0.0,0.0
1208,35.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,23.899494647979736,0.0,0.0,0.0
1209,27.0,9.5,0.0,0.0,2.0,5.0,6.0,0.0,0.0,P,43.840620433565945,45.254833995939045,-1.0,-1.0,ESAT6,21.313708066940308,13.071067571640015,0.0,0.0
1210,0.0,74.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,41.72529209005013,-1.0,-1.0,CFP10,0.0,34.041629910469055,0.0,0.0
1211,43.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,24.14213514328003,0.0,0.0,0.0
1212,30.0,15.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,P,43.840620433565945,44.553338819890925,-1.0,-1.0,ESAT6,21.313708186149597,16.485281229019165,0.0,0.0
1213,0.0,77.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.72529209005013,-1.0,-1.0,CFP10,0.0,35.455843448638916,0.0,0.0
1214,43.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,25.55634880065918,0.0,0.0,0.0
1215,26.0,11.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,P,43.139309220245984,45.27692569068709,-1.0,-1.0,ESAT6,19.313708066940308,14.485280990600586,0.0,0.0
1216,0.0,76.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,34.041630029678345,0.0,0.0
1217,41.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,25.55634868144989,0.0,0.0,0.0
1218,26.0,15.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,P,43.139309220245984,45.27692569068709,-1.0,-1.0,ESAT6,19.313708066940308,16.485281109809875,0.0,0.0
1219,0.0,76.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,34.041630029678345,0.0,0.0
1220,42.5,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,25.55634880065918,0.0,0.0,0.0
1221,0.0,3.5,27.5,57.0,3.0,0.0,5.0,6.0,4.0,P,-1.0,44.553338819890925,43.139309220245984,42.42640687119285,ESAT6,0.0,7.414213538169861,21.071067690849304,29.798989415168762
1222,72.5,29.5,95.5,58.5,4.0,7.0,5.0,5.0,6.0,P,40.311288741492746,41.72529209005013,38.897300677553446,41.012193308819754,CFP10,55.6984840631485,23.899494767189026,40.87005698680878,29.55634880065918
1223,0.0,30.0,32.5,109.5,3.0,0.0,7.0,5.0,4.0,P,-1.0,43.840620433565945,41.72529209005013,38.897300677553446,RV1681,0.0,23.313708066940308,22.727921843528748,47.69848442077637
1224,0.0,5.0,30.0,57.5,3.0,0.0,6.0,6.0,6.0,P,-1.0,45.254833995939045,42.42640687119285,42.42640687119285,ESAT6,0.0,9.656854152679443,20.485281229019165,29.5563485622406
1225,40.5,25.5,98.5,52.0,4.0,4.0,4.0,4.0,7.0,P,37.48332962798263,41.72529209005013,38.897300677553446,40.311288741492746,CFP10,27.899494647979736,21.899494767189026,41.69848394393921,27.313708186149597
1226,0.0,31.0,28.0,105.0,3.0,0.0,5.0,6.0,4.0,P,-1.0,43.840620433565945,42.42640687119285,38.897300677553446,RV1681,0.0,23.313708305358887,20.485281229019165,46.28427028656006
1227,0.0,3.0,27.5,54.5,3.0,0.0,6.0,6.0,6.0,P,-1.0,45.27692569068709,43.139309220245984,42.42640687119285,ESAT6,0.0,6.828427076339722,19.899494647979736,27.55634868144989
1228,40.5,29.0,98.0,56.5,4.0,6.0,5.0,4.0,5.0,P,36.76955262170047,41.72529209005013,38.897300677553446,40.311288741492746,CFP10,26.727921843528748,21.313708305358887,41.11269736289978,29.55634868144989
1229,0.0,33.0,28.0,102.5,3.0,0.0,6.0,5.0,4.0,P,-1.0,43.139309220245984,42.42640687119285,38.897300677553446,RV1681,0.0,26.14213526248932,20.485281229019165,45.6984840631485
1230,0.0,4.0,30.5,54.0,3.0,0.0,8.0,4.0,4.0,P,-1.0,45.27692569068709,42.42640687119285,42.42640687119285,ESAT6,0.0,13.656854152679443,21.071067690849304,27.798989415168762
1231,45.5,32.0,99.0,61.0,4.0,5.0,5.0,5.0,5.0,P,37.48332962798263,41.72529209005013,38.897300677553446,40.311288741492746,CFP10,26.727921962738037,21.313708186149597,40.28427076339722,30.97056233882904
1232,0.0,34.0,35.5,111.5,3.0,0.0,5.0,7.0,5.0,P,-1.0,43.139309220245984,41.72529209005013,38.897300677553446,RV1681,0.0,26.97056233882904,23.899494767189026,48.52691102027893
1233,0.0,8.5,32.0,57.5,3.0,0.0,4.0,6.0,4.0,P,-1.0,45.254833995939045,43.139309220245984,42.42640687119285,ESAT6,0.0,15.071067571640015,21.313708186149597,29.213202953338623
1234,73.5,32.0,98.0,56.0,4.0,7.0,6.0,5.0,6.0,P,40.311288741492746,41.72529209005013,38.897300677553446,41.012193308819754,CFP10,56.52691113948822,22.485281229019165,40.28427028656006,29.313708305358887
1235,0.0,28.5,30.0,109.5,3.0,0.0,5.0,6.0,5.0,P,-1.0,43.840620433565945,41.72529209005013,38.897300677553446,RV1681,0.0,22.727921724319458,22.485281229019165,48.52691078186035
1236,7.0,50.5,50.5,0.0,3.0,5.0,5.0,7.0,0.0,P,44.598206241955516,42.42640687119285,41.72529209005013,-1.0,ESAT6,11.656854152679443,28.3847758769989,27.55634868144989,0.0
1237,79.0,79.5,65.5,67.5,4.0,4.0,7.0,5.0,5.0,P,41.012193308819754,40.311288741492746,41.72529209005013,40.311288741492746,CFP10,38.627416491508484,66.5269113779068,31.213202834129333,34.38477599620819
1238,29.0,23.0,88.0,69.5,4.0,6.0,6.0,4.0,4.0,P,43.139309220245984,43.840620433565945,38.897300677553446,40.311288741492746,RV1681,20.485281229019165,18.485281229019165,41.455843806266785,34.38477599620819
1239,0.0,39.5,37.0,0.0,2.0,0.0,4.0,6.0,0.0,P,-1.0,42.42640687119285,42.42640687119285,-1.0,ESAT6,0.0,24.727921843528748,23.313708305358887,0.0
1240,60.5,72.0,47.0,55.0,4.0,5.0,4.0,5.0,6.0,P,41.012193308819754,41.72529209005013,41.72529209005013,41.012193308819754,CFP10,30.38477611541748,39.455843687057495,26.14213514328003,28.97056257724762
1241,27.0,17.5,84.5,66.5,4.0,7.0,5.0,4.0,5.0,P,43.139309220245984,43.840620433565945,38.897300677553446,39.59797974644666,RV1681,20.485281229019165,15.899494647979736,39.21320295333862,32.3847758769989
1242,0.0,39.5,37.0,0.0,2.0,0.0,4.0,6.0,0.0,P,-1.0,42.42640687119285,42.42640687119285,-1.0,ESAT6,0.0,24.727921843528748,23.313708305358887,0.0
1243,60.5,69.5,46.0,54.5,4.0,5.0,4.0,5.0,5.0,P,41.012193308819754,41.72529209005013,41.72529209005013,41.012193308819754,CFP10,30.38477611541748,38.041630268096924,26.14213514328003,28.38477599620819
1244,27.0,15.5,84.5,66.0,4.0,7.0,6.0,4.0,5.0,P,43.139309220245984,43.840620433565945,38.897300677553446,40.311288741492746,RV1681,20.485281229019165,15.071067690849304,39.21320295333862,31.79898953437805
1245,4.0,49.5,46.0,0.0,3.0,5.0,5.0,4.0,0.0,P,45.27692569068709,41.72529209005013,41.72529209005013,-1.0,ESAT6,8.828427076339722,27.55634880065918,26.97056233882904,0.0
1246,78.5,47.5,67.0,66.5,4.0,4.0,6.0,5.0,5.0,P,40.311288741492746,38.18376618407357,41.72529209005013,40.311288741492746,CFP10,42.041630029678345,35.55634880065918,30.627416610717773,33.55634880065918
1247,32.5,23.5,90.5,77.0,4.0,6.0,5.0,4.0,4.0,P,42.42640687119285,43.840620433565945,38.897300677553446,39.59797974644666,RV1681,21.899494767189026,19.071067690849304,42.041629791259766,35.455843567848206
1248,0.0,46.5,37.5,0.0,2.0,0.0,5.0,5.0,0.0,P,-1.0,42.42640687119285,41.72529209005013,-1.0,ESAT6,0.0,27.55634891986847,24.727921843528748,0.0
1249,74.5,84.0,61.0,70.5,4.0,4.0,6.0,5.0,4.0,P,41.012193308819754,40.311288741492746,41.72529209005013,41.012193308819754,CFP10,35.2132031917572,47.455843687057495,30.97056233882904,38.041629910469055
1250,22.0,17.0,81.5,68.0,4.0,6.0,7.0,4.0,4.0,P,43.139309220245984,43.139309220245984,38.897300677553446,40.311288741492746,RV1681,20.485281229019165,15.656854152679443,40.041630148887634,32.627416491508484
1251,5.0,61.0,47.0,0.0,3.0,7.0,5.0,5.0,0.0,P,45.27692569068709,41.72529209005013,42.42640687119285,-1.0,ESAT6,10.828427076339722,29.798989295959473,28.14213538169861,0.0
1252,75.5,75.5,57.5,65.0,4.0,5.0,7.0,4.0,5.0,P,41.012193308819754,39.6232255123179,41.72529209005013,40.311288741492746,CFP10,35.21320283412933,60.87005698680878,30.38477599620819,32.97056233882904
1253,22.0,20.0,84.0,81.0,4.0,4.0,6.0,4.0,4.0,P,43.139309220245984,43.139309220245984,38.897300677553446,40.311288741492746,RV1681,19.656854152679443,19.656854152679443,41.455843448638916,36.627416372299194
1254,5.0,59.5,50.0,3.0,4.0,7.0,5.0,6.0,6.0,P,45.27692569068709,41.72529209005013,42.42640687119285,46.010868281309364,ESAT6,10.828427076339722,30.384775757789612,26.97056233882904,6.828427076339722
1255,75.5,76.0,59.5,67.0,4.0,4.0,7.0,4.0,4.0,P,41.012193308819754,40.311288741492746,41.72529209005013,40.311288741492746,CFP10,36.041629910469055,59.11269772052765,29.213202953338623,33.79898965358734
1256,22.5,17.5,86.5,77.0,4.0,5.0,4.0,4.0,4.0,P,43.139309220245984,43.840620433565945,38.18376618407357,39.59797974644666,RV1681,19.071067690849304,17.071067690849304,42.041629791259766,34.62741661071777
1257,30.5,16.5,0.0,0.0,2.0,6.0,6.0,0.0,0.0,P,43.139309220245984,45.254833995939045,-1.0,-1.0,ESAT6,22.727921724319458,17.071067690849304,0.0,0.0
1258,0.0,77.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,35.21320307254791,0.0,0.0
1259,36.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,23.55634891986847,0.0,0.0,0.0
1260,31.0,16.5,0.0,0.0,2.0,5.0,6.0,0.0,0.0,P,43.840620433565945,44.553338819890925,-1.0,-1.0,ESAT6,24.14213526248932,17.071067690849304,0.0,0.0
1261,0.0,79.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,37.45584332942963,0.0,0.0
1262,40.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,24.14213538169861,0.0,0.0,0.0
1263,26.5,17.5,0.0,0.0,2.0,6.0,6.0,0.0,0.0,P,44.553338819890925,45.27692569068709,-1.0,-1.0,ESAT6,20.727921724319458,17.899494647979736,0.0,0.0
1264,0.0,80.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,37.455843925476074,0.0,0.0
1265,37.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,24.727921843528748,0.0,0.0,0.0
1266,28.0,19.5,0.0,0.0,2.0,6.0,4.0,0.0,0.0,P,43.86342439892262,44.553338819890925,-1.0,-1.0,ESAT6,21.313708186149597,19.899494647979736,0.0,0.0
1267,0.0,79.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,38.041629910469055,0.0,0.0
1268,35.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,24.14213514328003,0.0,0.0,0.0
1269,32.0,19.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,P,43.139309220245984,44.553338819890925,-1.0,-1.0,ESAT6,28.14213514328003,18.485281109809875,0.0,0.0
1270,0.0,83.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,36.041630029678345,0.0,0.0
1271,41.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,24.97056221961975,0.0,0.0,0.0
1272,0.0,13.5,25.5,58.5,3.0,0.0,5.0,6.0,5.0,P,-1.0,45.27692569068709,43.840620433565945,43.139309220245984,ESAT6,0.0,15.899494767189026,19.899494767189026,29.213202953338623
1273,46.5,36.5,101.0,60.5,4.0,4.0,4.0,4.0,5.0,P,36.069377593742864,41.012193308819754,38.897300677553446,40.311288741492746,CFP10,28.727921843528748,24.727921724319458,42.28427064418793,31.55634880065918
1274,0.0,35.0,32.5,112.5,3.0,0.0,7.0,6.0,5.0,P,-1.0,43.139309220245984,42.42640687119285,38.897300677553446,RV1681,0.0,28.14213526248932,22.727921724319458,48.52691125869751
1275,0.0,11.5,32.5,51.0,3.0,0.0,4.0,6.0,6.0,P,-1.0,45.254833995939045,42.42640687119285,42.42640687119285,ESAT6,0.0,15.071067571640015,21.899494767189026,26.97056221961975
1276,44.5,38.0,97.0,57.5,4.0,5.0,5.0,5.0,5.0,P,36.76955262170047,41.012193308819754,38.897300677553446,40.311288741492746,CFP10,29.55634891986847,24.14213526248932,40.28427016735077,29.55634880065918
1277,0.0,31.5,25.5,108.0,3.0,0.0,7.0,7.0,4.0,P,-1.0,43.139309220245984,42.42640687119285,38.897300677553446,RV1681,0.0,24.727921724319458,21.071067690849304,48.28427052497864
1278,32.0,19.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,P,43.139309220245984,44.553338819890925,-1.0,-1.0,ESAT6,28.14213514328003,18.485281109809875,0.0,0.0
1279,0.0,83.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,CFP10,0.0,36.041630029678345,0.0,0.0
1280,39.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,42.42640687119285,-1.0,-1.0,-1.0,RV1681,25.55634868144989,0.0,0.0,0.0
1281,0.0,9.5,27.5,55.0,3.0,0.0,4.0,5.0,5.0,P,-1.0,45.254833995939045,43.139309220245984,42.42640687119285,ESAT6,0.0,15.071067571640015,19.899494767189026,28.97056221961975
1282,39.5,34.5,96.5,57.0,4.0,4.0,4.0,5.0,5.0,P,36.76955262170047,41.72529209005013,38.897300677553446,40.311288741492746,CFP10,25.899494647979736,23.55634880065918,40.870057106018066,30.14213538169861
1283,0.0,30.5,29.0,107.0,3.0,0.0,6.0,5.0,4.0,P,-1.0,43.840620433565945,42.42640687119285,38.18376618407357,RV1681,0.0,22.72792160511017,20.485281109809875,46.28427076339722
1284,0.0,9.0,29.0,53.0,3.0,0.0,5.0,5.0,6.0,P,-1.0,45.254833995939045,42.42640687119285,42.42640687119285,ESAT6,0.0,15.656854152679443,20.485281229019165,28.14213514328003
1285,38.5,35.5,100.0,59.0,4.0,4.0,6.0,4.0,5.0,P,36.76955262170047,41.012193308819754,38.897300677553446,40.311288741492746,CFP10,25.899494767189026,23.899494767189026,42.284271240234375,30.142135500907898
1286,0.0,32.0,31.5,114.5,3.0,0.0,6.0,6.0,4.0,P,-1.0,42.42640687119285,41.72529209005013,38.897300677553446,RV1681,0.0,28.14213526248932,21.899494767189026,47.69848442077637
1287,0.0,10.5,27.5,55.5,3.0,0.0,5.0,6.0,5.0,P,-1.0,45.27692569068709,42.42640687119285,42.42640687119285,ESAT6,0.0,15.071067690849304,19.899494767189026,28.384775757789612
1288,47.5,31.5,99.0,58.5,4.0,4.0,5.0,4.0,4.0,P,36.76955262170047,41.72529209005013,38.18376618407357,41.012193308819754,CFP10,30.727921724319458,23.071067690849304,42.284271121025085,30.727921724319458
1289,0.0,31.5,23.5,109.0,3.0,0.0,6.0,6.0,4.0,P,-1.0,43.139309220245984,42.42640687119285,38.18376618407357,RV1681,0.0,26.727921843528748,19.071067690849304,47.1126983165741
