totalWhitePixels,areaQ1,perimeterQ1,verticalDiagQ1,horizontalDiagQ1,areaQ2,perimeterQ2,verticalDiagQ2,horizontalDiagQ2,areaQ3,perimeterQ3,verticalDiagQ3,horizontalDiagQ3,areaQ4,perimeterQ4,verticalDiagQ4,horizontalDiagQ4,diagnostic
235.0,75.0,33.79898941516876,10.198039027185569,11.045361017187261,38.5,30.727921843528748,10.04987562112089,9.219544457292887,30.0,22.485281229019165,8.06225774829855,9.219544457292887,10.0,12.828427076339722,3.1622776601683795,5.0,0.0
279.0,55.5,33.55634880065918,8.54400374531753,11.045361017187261,67.5,34.3847758769989,10.198039027185569,11.40175425099138,32.0,23.313708305358887,7.615773105863909,9.219544457292887,38.5,30.727921724319458,8.94427190999916,9.0,0.0
251.0,38.5,27.899494647979736,7.615773105863909,9.055385138137417,66.5,32.38477599620819,11.0,9.219544457292887,25.5,23.899494528770447,8.94427190999916,10.0,36.0,27.313708305358887,8.48528137423857,10.0,0.0
202.0,39.5,27.55634891986847,8.94427190999916,9.219544457292887,25.0,20.485281109809875,6.4031242374328485,8.602325267042627,60.5,30.727921843528748,8.54400374531753,10.44030650891055,8.5,11.41421353816986,3.0,3.605551275463989,0.0
245.0,29.0,23.313708305358887,7.615773105863909,7.280109889280518,52.5,28.727921724319458,8.54400374531753,10.295630140987,41.5,27.55634880065918,8.06225774829855,9.848857801796104,61.5,32.38477599620819,10.44030650891055,10.0,0.0
161.0,50.5,31.071067690849304,7.615773105863909,10.198039027185569,51.5,29.55634880065918,8.94427190999916,10.770329614269007,8.5,11.41421353816986,3.1622776601683795,4.242640687119285,0.0,0.0,0.0,0.0,0.0
183.0,13.5,14.242640614509583,4.123105625617661,5.656854249492381,30.0,24.485281229019165,7.810249675906654,8.94427190999916,30.0,25.313708305358887,7.615773105863909,9.433981132056603,28.5,25.899494767189026,8.06225774829855,8.06225774829855,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.313708305358887,8.06225774829855,9.219544457292887,10.0,12.828427076339722,4.123105625617661,3.1622776601683795,0.0
208.0,74.0,32.97056233882904,10.04987562112089,10.44030650891055,37.5,24.727921843528748,7.615773105863909,9.433981132056603,44.5,31.55634880065918,10.04987562112089,9.433981132056603,0.0,0.0,0.0,0.0,0.0
156.0,49.5,33.899494767189026,8.246211251235321,10.198039027185569,30.0,25.313708186149597,9.486832980505138,10.0,0.0,0.0,0.0,0.0,21.0,22.485281229019165,7.810249675906654,7.280109889280518,0.0
109.0,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,44.0,27.313708305358887,8.94427190999916,10.0,0.0,0.0,0.0,0.0,11.0,12.828427076339722,4.0,4.242640687119285,0.0
94.0,38.5,24.727921724319458,8.54400374531753,7.0710678118654755,11.0,12.828427076339722,3.1622776601683795,4.47213595499958,8.5,11.41421353816986,3.1622776601683795,4.242640687119285,0.0,0.0,0.0,0.0,0.0
197.0,36.5,26.727921843528748,7.615773105863909,9.055385138137417,55.0,34.97056221961975,10.04987562112089,9.848857801796104,29.5,23.899494767189026,7.615773105863909,8.602325267042627,10.0,12.828427076339722,3.605551275463989,4.123105625617661,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.313708305358887,7.615773105863909,8.48528137423857,33.5,24.727921962738037,8.06225774829855,8.06225774829855,0.0
123.0,36.5,25.899494767189026,9.486832980505138,6.082762530298219,8.5,11.41421353816986,3.0,4.242640687119285,17.0,22.82842707633972,7.615773105863909,8.602325267042627,0.0,0.0,0.0,0.0,0.0
150.0,14.5,16.242640614509583,4.47213595499958,5.0,26.5,21.071067690849304,7.0710678118654755,7.0710678118654755,8.5,11.41421353816986,3.1622776601683795,4.242640687119285,37.0,25.313708305358887,8.246211251235321,7.0710678118654755,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.82842707633972,7.0710678118654755,7.0710678118654755,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.485281229019165,7.211102550927978,9.219544457292887,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,23.899494767189026,8.54400374531753,6.082762530298219,0.0
86.0,29.0,28.14213538169861,9.055385138137417,6.324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.656854152679443,8.602325267042627,7.280109889280518,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0,0.0,0.0,0.0,10.0,12.828427076339722,4.123105625617661,5.0,37.5,27.55634891986847,9.486832980505138,8.246211251235321,0.0
17.0,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,27.5,21.899494767189026,7.211102550927978,7.0710678118654755,0.0,0.0,0.0,0.0,15.5,16.242640614509583,5.385164807134504,6.4031242374328485,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,11.41421353816986,3.0,4.242640687119285,38.5,28.727921843528748,9.486832980505138,8.0,0.0
70.0,0.0,0.0,0.0,0.0,48.5,28.727921843528748,8.246211251235321,9.848857801796104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,26.0,21.313708305358887,7.211102550927978,7.280109889280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,12.0,13.656854152679443,4.47213595499958,4.0,0.0,0.0,0.0,0.0,12.0,14.828427076339722,5.0990195135927845,5.830951894845301,41.5,31.55634891986847,8.54400374531753,10.0,0.0
74.0,0.0,0.0,0.0,0.0,47.0,30.14213526248932,9.219544457292887,9.848857801796104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,22.0,21.656854152679443,7.211102550927978,6.324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,18.5,17.071067571640015,5.830951894845301,5.0,0.0,0.0,0.0,0.0,13.0,14.828427076339722,5.0990195135927845,5.830951894845301,41.0,32.14213538169861,8.94427190999916,10.04987562112089,0.0
87.0,11.0,12.828427076339722,4.0,4.242640687119285,43.5,28.727921843528748,8.54400374531753,10.295630140987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,33.0,23.313708305358887,7.211102550927978,8.06225774829855,0.0,0.0,0.0,0.0,8.5,11.41421353816986,3.0,3.605551275463989,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,39.0,26.14213526248932,8.94427190999916,10.0,8.0,10.828427076339722,3.1622776601683795,4.242640687119285,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,51.5,29.55634903907776,9.848857801796104,9.0,36.0,24.14213538169861,8.246211251235321,8.602325267042627,0.0,0.0,0.0,0.0,12.0,13.656854152679443,4.47213595499958,4.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,12.0,13.656854152679443,4.47213595499958,4.0,8.0,10.828427076339722,3.1622776601683795,4.242640687119285,11.5,13.41421353816986,4.123105625617661,5.0,0.0,0.0,0.0,0.0,0.0
118.0,29.0,21.313708186149597,7.615773105863909,6.0,0.0,0.0,0.0,0.0,27.5,21.071067571640015,5.385164807134504,7.280109889280518,23.5,19.899494647979736,6.708203932499369,6.082762530298219,0.0
152.0,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,11.0,12.828427076339722,3.1622776601683795,4.123105625617661,36.0,25.313708066940308,7.615773105863909,10.0,34.0,26.142135620117188,9.433981132056603,8.54400374531753,0.0
182.0,23.5,19.899494647979736,7.211102550927978,6.082762530298219,24.5,20.242640614509583,5.385164807134504,6.324555320336759,25.5,21.899494528770447,6.324555320336759,8.602325267042627,49.0,28.97056245803833,10.198039027185569,8.246211251235321,0.0
133.0,24.0,20.485281109809875,7.615773105863909,5.0,0.0,0.0,0.0,0.0,32.5,25.899494767189026,7.211102550927978,9.848857801796104,28.5,21.899494767189026,6.708203932499369,7.280109889280518,0.0
170.0,11.0,12.828427076339722,4.123105625617661,3.605551275463989,8.5,11.41421353816986,3.0,3.605551275463989,39.5,24.727921724319458,7.615773105863909,9.433981132056603,33.5,24.727921962738037,9.433981132056603,7.280109889280518,0.0
200.0,27.0,20.485280990600586,6.708203932499369,6.0,28.5,23.071067571640015,6.4031242374328485,8.94427190999916,32.5,24.727921843528748,7.615773105863909,9.433981132056603,50.5,29.55634891986847,10.198039027185569,8.06225774829855,0.0
117.0,21.5,19.899494767189026,7.211102550927978,6.324555320336759,0.0,0.0,0.0,0.0,33.5,23.899494528770447,6.708203932499369,8.54400374531753,21.5,19.071067571640015,5.830951894845301,6.082762530298219,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.14213526248932,8.54400374531753,10.0,34.5,24.727921843528748,9.433981132056603,7.280109889280518,0.0
191.0,23.5,19.899494647979736,7.211102550927978,6.082762530298219,30.0,24.485281109809875,7.211102550927978,8.94427190999916,31.5,23.899494647979736,7.211102550927978,9.433981132056603,46.5,28.727921724319458,10.198039027185569,7.0710678118654755,0.0
122.0,16.0,17.656854152679443,6.324555320336759,4.123105625617661,0.0,0.0,0.0,0.0,13.5,14.242640614509583,4.123105625617661,5.0,44.5,26.727921843528748,7.615773105863909,9.0,0.0
61.0,19.0,17.656854152679443,5.385164807134504,5.0,8.5,11.41421353816986,3.1622776601683795,4.242640687119285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,42.04163062572479,14.317821063276353,12.041594578792296,0.0,0.0,0.0,0.0,0.0
185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,45.11269783973694,15.132745950421556,14.035668847618199,24.5,21.071067571640015,7.0710678118654755,5.0990195135927845,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.485281229019165,8.06225774829855,9.219544457292887,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,26.5,21.899494647979736,7.211102550927978,9.219544457292887,0.0,0.0,0.0,0.0,20.0,19.313708305358887,7.211102550927978,6.324555320336759,0.0
181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.5,44.52691161632538,15.132745950421556,14.0,17.5,16.242640614509583,5.0,5.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,19.899494767189026,7.211102550927978,8.48528137423857,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,26.5,21.899494647979736,7.211102550927978,9.219544457292887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,107.0,46.627416253089905,17.11724276862369,11.40175425099138,0.0,0.0,0.0,0.0,38.0,25.313708305358887,8.246211251235321,9.219544457292887,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,10.0,12.828427076339722,4.123105625617661,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,25.5,21.899494647979736,8.06225774829855,9.219544457292887,0.0,0.0,0.0,0.0,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,16.5,17.071067690849304,5.385164807134504,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,12.0,13.656854152679443,4.47213595499958,4.0,20.0,18.485281109809875,6.4031242374328485,7.810249675906654,28.0,23.313708305358887,7.615773105863909,9.219544457292887,26.0,21.313708305358887,8.06225774829855,6.082762530298219,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,8.5,11.41421353816986,3.0,3.605551275463989,0.0,0.0,0.0,0.0,12.5,14.242640614509583,4.47213595499958,5.656854249492381,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.82842707633972,5.830951894845301,7.0710678118654755,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,37.0,26.142135500907898,8.94427190999916,10.0,12.0,13.656854152679443,4.47213595499958,5.656854249492381,11.0,12.828427076339722,4.0,4.242640687119285,0.0
83.0,0.0,0.0,0.0,0.0,39.5,24.727921724319458,8.54400374531753,9.219544457292887,0.0,0.0,0.0,0.0,11.0,12.828427076339722,4.0,4.242640687119285,0.0
111.0,29.5,25.899494647979736,7.615773105863909,8.246211251235321,27.5,23.899494767189026,8.602325267042627,9.899494936611665,14.5,14.242640614509583,4.123105625617661,5.0,0.0,0.0,0.0,0.0,0.0
176.0,19.0,18.485281109809875,6.708203932499369,5.0990195135927845,55.0,32.14213526248932,9.219544457292887,10.770329614269007,57.5,29.55634880065918,9.219544457292887,9.848857801796104,0.0,0.0,0.0,0.0,0.0
174.0,36.5,24.727921724319458,8.06225774829855,8.06225774829855,35.0,24.485281109809875,7.615773105863909,9.219544457292887,35.0,24.14213526248932,7.615773105863909,8.94427190999916,12.0,13.656854152679443,4.47213595499958,4.0,0.0
187.0,0.0,0.0,0.0,0.0,44.0,28.485281229019165,7.615773105863909,9.848857801796104,45.5,28.727921843528748,8.54400374531753,10.295630140987,42.0,26.14213538169861,8.54400374531753,8.06225774829855,0.0
122.0,26.0,26.485281229019165,8.54400374531753,7.280109889280518,0.0,0.0,0.0,0.0,31.5,21.899494647979736,6.708203932499369,8.602325267042627,8.0,18.82842707633972,5.830951894845301,5.0990195135927845,0.0
87.0,30.0,26.14213526248932,7.211102550927978,9.0,11.0,12.828427076339722,3.1622776601683795,5.0,10.0,12.828427076339722,3.1622776601683795,5.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,0.0,0.0,0.0,25.0,20.485281109809875,6.708203932499369,8.48528137423857,25.5,21.899494767189026,7.615773105863909,8.48528137423857,36.0,27.313708305358887,8.54400374531753,8.0,0.0
281.0,88.0,36.62741672992706,12.041594578792296,11.180339887498949,39.5,26.727921843528748,8.54400374531753,10.0,39.0,24.14213538169861,8.54400374531753,9.219544457292887,55.5,30.38477599620819,10.198039027185569,9.055385138137417,0.0
182.0,64.0,30.97056221961975,9.055385138137417,10.04987562112089,18.0,17.656854152679443,6.082762530298219,6.4031242374328485,26.5,19.899494528770447,6.324555320336759,7.810249675906654,15.5,16.242640614509583,4.123105625617661,6.4031242374328485,0.0
133.0,0.0,0.0,0.0,0.0,31.5,22.72792160511017,7.280109889280518,8.06225774829855,22.0,20.485281109809875,7.280109889280518,7.810249675906654,36.0,26.485281229019165,8.602325267042627,8.0,0.0
273.0,74.0,36.14213526248932,11.045361017187261,10.44030650891055,42.0,28.14213538169861,8.54400374531753,9.848857801796104,32.5,21.899494528770447,7.280109889280518,8.48528137423857,50.5,28.727921843528748,9.486832980505138,8.06225774829855,0.0
202.0,61.5,31.55634868144989,9.486832980505138,10.198039027185569,25.5,20.242640614509583,7.0,7.211102550927978,34.5,22.727921843528748,7.615773105863909,8.602325267042627,17.0,15.656854152679443,4.47213595499958,5.830951894845301,0.0
217.0,32.5,25.899494767189026,8.06225774829855,8.0,49.0,29.313708186149597,8.54400374531753,9.848857801796104,26.5,21.899494647979736,7.211102550927978,9.219544457292887,39.5,26.727921724319458,8.06225774829855,9.0,0.0
193.0,20.5,23.071067690849304,7.211102550927978,7.0710678118654755,54.5,28.72792160511017,9.219544457292887,8.54400374531753,11.5,13.41421353816986,4.0,5.0,19.0,17.656854152679443,4.47213595499958,6.082762530298219,0.0
166.0,25.0,21.313708186149597,8.06225774829855,6.324555320336759,12.0,13.656854152679443,4.47213595499958,5.656854249492381,59.5,30.38477599620819,8.246211251235321,10.198039027185569,18.0,18.485280990600586,6.4031242374328485,6.082762530298219,0.0
197.0,26.0,21.313708305358887,7.211102550927978,7.280109889280518,39.0,25.313708305358887,8.06225774829855,9.433981132056603,35.5,24.727921843528748,8.06225774829855,9.433981132056603,42.5,27.55634903907776,8.54400374531753,9.055385138137417,0.0
111.0,43.0,27.313708305358887,7.211102550927978,10.0,36.0,25.313708305358887,6.708203932499369,9.848857801796104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,0.0,0.0,0.0,0.0,30.0,26.485281229019165,7.211102550927978,8.54400374531753,30.0,25.313708305358887,8.06225774829855,9.433981132056603,51.0,28.14213538169861,8.246211251235321,9.219544457292887,0.0
207.0,26.0,21.313708305358887,7.211102550927978,7.280109889280518,39.5,25.899494767189026,7.211102550927978,9.848857801796104,27.0,22.485281229019165,5.385164807134504,8.06225774829855,47.0,30.142135500907898,9.486832980505138,9.0,0.0
116.0,44.5,27.899494767189026,8.06225774829855,9.219544457292887,29.0,22.485281229019165,6.082762530298219,8.06225774829855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,0.0,0.0,0.0,0.0,33.5,23.071067690849304,6.708203932499369,8.06225774829855,28.5,23.899494767189026,6.708203932499369,8.94427190999916,31.5,29.071067690849304,7.211102550927978,8.94427190999916,0.0
213.0,29.0,23.313708305358887,7.615773105863909,7.280109889280518,39.5,25.899494647979736,7.211102550927978,9.848857801796104,33.0,25.313708305358887,8.06225774829855,9.433981132056603,47.5,31.55634903907776,9.219544457292887,9.0,0.0
114.0,38.5,26.727921962738037,8.602325267042627,9.0,41.0,26.14213538169861,8.06225774829855,9.848857801796104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,8.5,11.41421353816986,3.0,3.605551275463989,30.0,23.313708186149597,6.708203932499369,8.06225774829855,34.0,25.313708305358887,7.615773105863909,9.433981132056603,29.0,29.313708186149597,7.615773105863909,8.06225774829855,0.0
51.0,0.0,0.0,0.0,0.0,23.5,21.899494767189026,7.615773105863909,8.48528137423857,8.0,10.828427076339722,3.1622776601683795,4.242640687119285,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,16.0,16.82842707633972,5.0,6.4031242374328485,8.5,11.41421353816986,3.1622776601683795,4.242640687119285,26.0,21.313708305358887,8.06225774829855,6.082762530298219,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.828427076339722,3.1622776601683795,4.242640687119285,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,10.0,12.828427076339722,3.605551275463989,5.0,0.0,0.0,0.0,0.0,20.0,19.313708305358887,7.211102550927978,6.324555320336759,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,15.0,15.656854152679443,5.0,6.4031242374328485,13.5,20.242640614509583,6.4031242374328485,7.810249675906654,26.0,21.313708305358887,7.211102550927978,7.280109889280518,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,8.5,11.41421353816986,3.0,3.605551275463989,0.0,0.0,0.0,0.0,14.0,15.656854152679443,5.385164807134504,6.4031242374328485,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0,23.5,19.071067690849304,5.830951894845301,7.211102550927978,19.0,18.485281109809875,6.708203932499369,7.810249675906654,26.0,21.313708305358887,7.211102550927978,7.280109889280518,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,13.5,14.242640614509583,4.123105625617661,4.123105625617661,0.0,0.0,0.0,0.0,11.5,13.41421353816986,4.123105625617661,5.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,54.5,30.727921843528748,9.219544457292887,9.0,33.5,24.727921843528748,8.06225774829855,9.433981132056603,32.5,25.071067571640015,7.615773105863909,9.219544457292887,0.0,0.0,0.0,0.0,0.0
100.0,30.0,25.313708305358887,8.54400374531753,7.280109889280518,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0,0.0,0.0,0.0,11.0,12.828427076339722,3.1622776601683795,4.123105625617661,0.0
133.0,0.0,0.0,0.0,0.0,36.5,25.899494647979736,9.219544457292887,9.219544457292887,19.0,17.656854152679443,6.082762530298219,6.4031242374328485,29.5,23.899494767189026,7.211102550927978,8.06225774829855,0.0
82.0,34.0,25.313708186149597,9.219544457292887,6.324555320336759,0.0,0.0,0.0,0.0,12.5,22.242640614509583,6.708203932499369,7.810249675906654,0.0,0.0,0.0,0.0,0.0
127.0,14.0,14.828427076339722,3.1622776601683795,5.0990195135927845,23.5,21.071067690849304,6.4031242374328485,8.06225774829855,11.0,14.828427076339722,5.0990195135927845,5.830951894845301,26.5,21.071067690849304,7.0710678118654755,5.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.485281109809875,7.810249675906654,8.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.313708305358887,7.615773105863909,8.602325267042627,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.656854152679443,5.830951894845301,6.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.313708305358887,7.615773105863909,9.219544457292887,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.82842707633972,7.0710678118654755,7.0710678118654755,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.485281109809875,7.615773105863909,9.219544457292887,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,23.899494767189026,8.54400374531753,6.082762530298219,0.0
56.0,12.0,13.656854152679443,4.47213595499958,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.656854152679443,7.211102550927978,6.324555320336759,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,31.55634891986847,8.94427190999916,9.0,0.0
76.0,8.5,11.41421353816986,3.1622776601683795,3.605551275463989,37.5,25.899494647979736,8.246211251235321,9.219544457292887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,29.0,21.313708186149597,7.211102550927978,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,91.5,38.38477599620819,12.041594578792296,11.180339887498949,0.0,0.0,0.0,0.0,32.0,23.313708066940308,8.246211251235321,8.48528137423857,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,44.28427016735077,14.317821063276353,14.0,21.5,18.242640614509583,6.0,5.656854249492381,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.656854152679443,7.211102550927978,8.48528137423857,0.0,0.0,0.0,0.0,0.0
